"project","num_forks","num_files","project_age","num_stars","ratio_old_volunteers","fork_entropy","num_integrated_commits","num_forks_rq2","num_files_rq2","ratio_old_volunteers_rq2","ratio_prs_with_tests","ratio_prs_with_hot_files","fork_entropy_rq2","num_closed_prs","ratio_merged_prs","num_bug_report_issues"
"scikit-learn/scikit-learn",78,620,2662,23846,0.0410958904109589,0.477075387712344,185,34,530,0.024390243902439,0.463414634146341,0.878048780487805,0.490369820869798,36,0.722222222222222,20
"scikit-learn/scikit-learn",63,515,2693,24819,0.0358974358974359,0.57559252415132,187,32,625,0,0.274509803921569,0.92156862745098,0.350037366775697,45,0.688888888888889,29
"scikit-learn/scikit-learn",70,528,2724,25953,0,0.496577614838131,148,39,335,0,0.314814814814815,0.944444444444444,0.434021008619495,47,0.680851063829787,18
"scikit-learn/scikit-learn",65,558,2752,26837,0,0.440243110465413,144,36,276,0,0.380952380952381,0.952380952380952,0.499128673711919,34,0.735294117647059,35
"scikit-learn/scikit-learn",62,240,2783,27844,0.00245700245700246,0.652510519360446,181,38,148,0,0.41304347826087,0.91304347826087,0.622109841133166,38,0.710526315789474,22
"scikit-learn/scikit-learn",67,605,2813,28676,0.00326797385620915,0.498500809780828,120,40,848,0,0.414634146341463,0.804878048780488,0.287724308346932,27,0.62962962962963,22
"scikit-learn/scikit-learn",71,860,2844,29467,0,0.557018009802189,310,43,774,0,0.461538461538462,0.923076923076923,0.536085717582976,49,0.816326530612245,20
"scikit-learn/scikit-learn",96,1388,2874,30187,0.00983606557377049,0.461785646133222,477,61,893,0.0103092783505155,0.463917525773196,0.88659793814433,0.483829032562785,75,0.84,29
"scikit-learn/scikit-learn",65,760,2905,30826,0,0.548688039340245,246,28,159,0,0.260869565217391,0.934782608695652,0.566325986265478,39,0.692307692307692,16
"scikit-learn/scikit-learn",90,902,2936,31524,0,0.448717881402431,199,56,556,0,0.298507462686567,1,0.349013306554222,54,0.666666666666667,28
"scikit-learn/scikit-learn",98,632,2966,32172,0.00298953662182362,0.528704633191119,351,57,402,0.0125,0.4625,0.975,0.407159189122486,64,0.796875,37
"scikit-learn/scikit-learn",79,558,2997,32880,0.013671875,0.579484229353634,321,35,742,0.0204081632653061,0.469387755102041,0.918367346938776,0.538380793823948,39,0.717948717948718,29
"scikit-learn/scikit-learn",69,682,3027,33541,0.00210970464135021,0.544800103639065,220,32,834,0,0.520833333333333,1,0.452573267851136,41,0.731707317073171,18
"scikit-learn/scikit-learn",69,694,3058,34197,0,0.627499314728777,380,34,671,0,0.387755102040816,1,0.498266459934343,34,0.764705882352941,23
"scikit-learn/scikit-learn",95,614,3089,34867,0,0.459540087510402,143,43,613,0,0.47887323943662,0.971830985915493,0.484504386429212,46,0.826086956521739,27
"scikit-learn/scikit-learn",84,590,3117,35428,0,0.440350520650092,147,39,468,0,0.425531914893617,0.957446808510638,0.45949955974596,29,0.827586206896552,20
"scikit-learn/scikit-learn",77,785,3148,35972,0,0.459465506369037,113,34,613,0,0.375,1,0.515016920110929,18,0.777777777777778,16
"getsentry/sentry",18,71,1,2029,0,0.870642805406605,248,5,14,0,0.333333333333333,0,0.787902267776568,6,1,2
"getsentry/sentry",7,31,92,2309,0,0.817191283091483,42,6,17,0,0.166666666666667,0.833333333333333,0.800740976227398,6,0.833333333333333,1
"getsentry/sentry",10,28,123,2398,0,0.795882349464836,41,2,2,0.5,0,1,0.499938295097957,2,0.5,2
"getsentry/sentry",3,28,154,2501,0.037037037037037,0.666503111713806,24,3,7,0,0,0.25,0.623049674958274,4,1,2
"getsentry/sentry",8,28,182,2594,0.0434782608695652,0.800761743634731,34,3,8,0.5,0,0.666666666666667,0.527341473972354,6,0.833333333333333,2
"getsentry/sentry",7,38,213,2697,0.0740740740740741,0.738355880678066,22,4,36,0.25,0.25,0.75,0.500696086772326,4,1,4
"getsentry/sentry",8,70,243,2783,0.0967741935483871,0.781380335942119,14,4,40,0.4,0.2,1,0.717287123191344,5,0.6,1
"getsentry/sentry",7,73,274,2866,0.125,0.761629212563912,12,4,9,0.2,0,0.8,0.657613470877809,5,0.6,0
"getsentry/sentry",5,10,304,2972,0.0769230769230769,0.759137003731268,5,3,2,0,0,1,0.664846612316063,3,0.333333333333333,1
"getsentry/sentry",4,52,335,3040,0,0.676775879486098,5,4,5,0,0,1,0.580156330985787,4,1,0
"getsentry/sentry",4,74,366,3126,0,0.702651936854818,9,3,5,0,0.333333333333333,0.666666666666667,0.584291513957479,3,0.666666666666667,1
"getsentry/sentry",4,21,396,3202,0.0909090909090909,0.749437242017557,3,3,14,0,0.333333333333333,0.333333333333333,0.499671712649936,3,0.666666666666667,1
"getsentry/sentry",8,127,488,3431,0.1,0.70892133393861,44,7,176,0.285714285714286,0.5,0.642857142857143,0.536841182605803,14,0.714285714285714,4
"getsentry/sentry",4,7,519,3489,0,0.712980319125616,3,5,7,0.2,0.2,0.6,0.617978455253857,5,1,5
"getsentry/sentry",6,20,548,3569,0.125,0.788863963942345,13,5,8,0.25,0,1,0.714996938009279,8,1,8
"getsentry/sentry",4,28,579,3618,0.555555555555556,0.683808509659552,1,5,39,0.125,0,0.75,0.642208661730226,16,0.875,9
"getsentry/sentry",13,295,609,3678,0.56,0.39498561929311,14,12,19,0.285714285714286,0.0714285714285714,0.5,0.639217338632121,14,0.785714285714286,1
"getsentry/sentry",7,28,640,3728,0.461538461538462,0.656141813448338,12,7,27,0.375,0,1,0.652019216817284,8,1,6
"getsentry/sentry",5,14,670,3761,0,0.516018490012473,1,6,14,0.142857142857143,0,0.857142857142857,0.607884337454252,7,0.571428571428571,5
"getsentry/sentry",7,11,701,3806,0.133333333333333,0.668764208405941,9,6,7,0.285714285714286,0,0.571428571428571,0.673133197278351,7,0.857142857142857,1
"getsentry/sentry",6,71,732,3872,0.25,0.387527069861139,9,5,75,0.5,0.125,0.5,0.472704520760292,8,1,1
"getsentry/sentry",2,69,762,3946,0.416666666666667,0.5,10,3,8,0.5,0.25,0.5,0.666436881439707,4,0.75,3
"getsentry/sentry",5,15,793,4041,0.3,0.58437019930671,4,7,16,0.444444444444444,0.111111111111111,0.666666666666667,0.574032139458455,9,0.555555555555556,4
"getsentry/sentry",6,12,823,4077,0.111111111111111,0.471686099539366,7,6,12,0.142857142857143,0,0.857142857142857,0.470219616632791,7,0.714285714285714,0
"getsentry/sentry",15,73,854,4183,0.318181818181818,0.269515541199913,14,10,70,0.470588235294118,0.0588235294117647,0.764705882352941,0.40326830919904,17,0.823529411764706,1
"getsentry/sentry",19,116,885,4206,0.277777777777778,0.26208428524763,33,18,116,0.307692307692308,0.115384615384615,0.538461538461538,0.270703965141493,26,0.961538461538462,4
"getsentry/sentry",9,32,913,4222,0.153846153846154,0.460864224652353,12,10,33,0.166666666666667,0,0.666666666666667,0.384631302346735,12,0.833333333333333,8
"getsentry/sentry",11,55,944,4235,0.0666666666666667,0.485297819876316,12,9,49,0.0833333333333333,0.333333333333333,0.833333333333333,0.52130592620831,12,0.833333333333333,3
"getsentry/sentry",3,3,974,4246,0.333333333333333,0.636592158784056,2,2,2,0.5,0,1,0.475106465816068,2,1,2
"getsentry/sentry",8,85,1005,4260,0.375,0.612754167648276,10,7,21,0.285714285714286,0.142857142857143,0.857142857142857,0.730216573116788,7,0.857142857142857,2
"getsentry/sentry",7,9,1035,4270,0.222222222222222,0.642938226724307,7,6,8,0.285714285714286,0,0.142857142857143,0.673752193781473,7,0.857142857142857,1
"getsentry/sentry",12,274,1066,4283,0.0952380952380952,0.217846814206635,9,8,10,0.166666666666667,0,0.333333333333333,0.538633756145052,12,0.75,5
"getsentry/sentry",5,144,1097,4291,0.666666666666667,0.61612635650943,18,4,7,0.6,0,0.2,0.661001505228147,10,0.9,2
"getsentry/sentry",8,17,1127,4293,0,0.626914624044705,9,7,11,0,0.125,0.125,0.619353285421103,8,0.75,3
"getsentry/sentry",8,180,1158,4299,0.181818181818182,0.253048520866634,9,7,10,0.25,0,0.5,0.503567056668977,8,0.875,3
"getsentry/sentry",6,9,1188,4303,0.111111111111111,0.527863888096282,8,6,9,0.166666666666667,0,0.5,0.527863888096282,6,0.833333333333333,2
"getsentry/sentry",6,7,1219,4303,0,0.604763126434807,11,5,7,0,0,0.4,0.620774356587639,10,0.8,0
"getsentry/sentry",3,3,1250,4308,0,0.662596505527443,1,2,2,0,0,0,0.499999999988551,2,0.5,2
"getsentry/sentry",5,7,1278,4311,0,0.486243868383419,3,6,451,0,0.166666666666667,0.333333333333333,0.390329793208081,6,0,4
"getsentry/sentry",5,7,1309,4311,0,0.764486582786626,3,3,5,0,0.333333333333333,1,0.63659215766068,2,0.5,2
"getsentry/sentry",4,5,1370,4507,0,0.558697864971585,2,4,5,0,0,0.25,0.678631363829043,4,0,0
"getsentry/sentry",4,6,1400,4657,0,0.608400805604226,1,3,5,0,0,0,0.584915393543823,3,0.333333333333333,3
"getsentry/sentry",4,89,1431,5038,0,0.628883145553353,11,3,81,0,0.230769230769231,0.307692307692308,0.455151825683758,13,0.0769230769230769,1
"getsentry/sentry",2,31,1462,5171,0,0.5,9,3,35,0,0.25,0.75,0.479453235196272,4,0.5,2
"getsentry/sentry",4,11,1492,5279,0,0.53928012848823,2,4,79,0,0.25,0.75,0.40515552282677,4,0,1
"getsentry/sentry",2,4,1523,5399,0,0.499999999999837,2,3,247,0,0.333333333333333,0.666666666666667,0.473021768428242,3,0,1
"getsentry/sentry",8,428,1553,5537,0,0.433315701006033,5,5,4,0,0,0.8,0.635133907533645,5,0,5
"getsentry/sentry",14,15,1584,5677,0.0869565217391304,0.604867683436525,13,14,12,0.125,0.0625,0.8125,0.545187138225607,16,0.0625,7
"getsentry/sentry",5,16,1615,5854,0,0.63320154137539,4,4,9,0,0.25,1,0.551613675856338,4,0,2
"getsentry/sentry",4,3,1643,5991,0,0.460251788677671,4,4,3,0,0,0.75,0.460251788677671,4,0,6
"getsentry/sentry",7,10,1674,6135,0,0.674005213323182,4,6,7,0,0,0.428571428571429,0.67429194576339,7,0,5
"getsentry/sentry",6,261,1704,6348,0.333333333333333,0.439983036692187,3,3,4,0,0,0.5,0.636592156472816,4,0.75,5
"getsentry/sentry",5,132,1735,6485,0,0.46447366300791,3,4,7,0.2,0.4,0.4,0.586951972261566,4,0,3
"getsentry/sentry",9,436,1765,6685,0,0.42678921129469,6,6,14,0,0,0.428571428571429,0.677779711339651,7,0.714285714285714,6
"getsentry/sentry",9,19,1796,6833,0.105263157894737,0.721647863812722,8,7,10,0.25,0.125,0.625,0.729004717426612,8,0.75,21
"getsentry/sentry",8,237,1827,6967,0,0.403046766191485,7,5,6,0,0,0.5,0.720040066450142,6,0.833333333333333,30
"getsentry/sentry",4,186,1857,7132,0,0.404479561649171,14,4,186,0.166666666666667,0.333333333333333,0.666666666666667,0.404479561649171,6,0,18
"getsentry/sentry",9,292,1888,7401,0.111111111111111,0.222867602327737,5,7,8,0.142857142857143,0,0.714285714285714,0.575562183864803,6,0.333333333333333,8
"getsentry/sentry",11,270,1918,7546,0.142857142857143,0.235582562661663,4,7,14,0.125,0.125,0.5,0.464893242300019,8,0,7
"getsentry/sentry",6,8,1949,7707,0.125,0.602183265786138,6,5,7,0.166666666666667,0.166666666666667,0.5,0.650314608210566,6,0,13
"getsentry/sentry",6,254,1980,7920,0.111111111111111,0.293280581009237,4,5,447,0.2,0.2,0.6,0.32798305798658,5,0,16
"getsentry/sentry",7,10,2009,8109,0.125,0.50930583512233,6,6,9,0,0,1,0.562381183965222,7,0,13
"getsentry/sentry",7,11,2040,8401,0.0125,0.692619528366489,6,5,8,0,0.142857142857143,0.857142857142857,0.598308021880189,7,0.285714285714286,19
"getsentry/sentry",6,14,2070,8614,0,0.658450518689388,3,6,7,0,0.166666666666667,0.833333333333333,0.719790974545633,6,0,16
"getsentry/sentry",11,32,2101,8884,0,0.685923158542602,14,9,31,0,0.4,0.8,0.655796335928204,15,0.533333333333333,12
"getsentry/sentry",6,370,2162,9540,0,0.36220152465366,2,4,7,0,0.2,0.8,0.735154050196471,5,0.4,6
"getsentry/sentry",6,341,2193,9880,0,0.517906741241583,3,4,81,0,0.25,0.75,0.474416433498566,4,0.5,10
"getsentry/sentry",13,287,2223,10196,0,0.320066749409395,3,7,197,0,0.142857142857143,1,0.3376839472971,7,0.142857142857143,16
"getsentry/sentry",11,20,2254,10537,0,0.549177485257755,5,7,7,0,0.142857142857143,1,0.508479243956677,7,0.714285714285714,15
"getsentry/sentry",3,3,2284,10795,0,0.444587551009197,0,2,4,0,0.5,1,0.499999999915405,2,0,4
"getsentry/sentry",6,274,2315,11012,0.0909090909090909,0.316524066278117,2,2,274,0,0.333333333333333,1,0.5,3,0.333333333333333,6
"getsentry/sentry",14,25,2346,11263,0.0526315789473684,0.568832962406331,10,10,20,0.0909090909090909,0,0.818181818181818,0.459956800599417,11,0.727272727272727,13
"getsentry/sentry",17,43,2374,11538,0,0.610149142320829,17,15,309,0,0.333333333333333,0.714285714285714,0.336780488705303,21,0.571428571428571,18
"getsentry/sentry",8,11,2405,11918,0,0.702930257983441,8,7,11,0,0.428571428571429,1,0.741894584039217,7,0.571428571428571,7
"getsentry/sentry",4,4,2435,12237,0,0.610512670271285,4,4,4,0,0,0.75,0.610512670271285,4,0.75,14
"getsentry/sentry",9,26,2466,12586,0,0.648862445579524,10,6,311,0,0.333333333333333,0.833333333333333,0.306750184679206,5,0.6,18
"getsentry/sentry",10,42,2527,13236,0.642857142857143,0.637051482464832,7,9,34,0.2,0.3,0.6,0.728236260166084,10,0.7,7
"getsentry/sentry",13,192,2558,13613,0.558139534883721,0.41435691097118,13,9,408,0,0.444444444444444,0.888888888888889,0.449644977487606,9,0.555555555555556,8
"getsentry/sentry",7,73,2588,13955,0.72,0.387305894105479,20,4,71,0.625,0.375,1,0.478315994561398,8,0.75,4
"getsentry/sentry",5,10,2619,14328,0,0.776472465691756,1,2,3,0,0.5,1,0.499938295097957,2,0.5,8
"getsentry/sentry",8,6,2649,14706,0,0.640617166133554,4,3,4,0,0,0.5,0.628451875330204,2,1,4
"getsentry/sentry",9,265,2680,15118,0,0.222411760007106,1,2,3,0,0,0.5,0.405562198581219,2,0.5,6
"getsentry/sentry",14,23,2711,15502,0,0.554058056376639,5,6,8,0,0,0.428571428571429,0.572988157216917,7,0.714285714285714,6
"getsentry/sentry",6,14,2770,16223,0,0.52677307973271,7,6,14,0,0.428571428571429,0.714285714285714,0.52677307973271,7,0.714285714285714,8
"getsentry/sentry",6,12,2831,16945,0,0.661389316674766,2,2,3,0,0.5,1,0.49999978653946,2,1,11
"getsentry/sentry",9,25,2861,17342,0,0.719387142283299,9,6,15,0,0.125,0.625,0.704868640771175,7,0.857142857142857,10
"getsentry/sentry",4,22,2923,18103,0,0.446183856175673,3,3,4,0,0,0.5,0.416277602050523,3,0.666666666666667,10
"getsentry/sentry",13,25,2953,18518,0,0.644403847116253,7,9,20,0,0.222222222222222,0.777777777777778,0.599530689849009,7,0.571428571428571,16
"getsentry/sentry",10,236,2984,18875,0,0.435202571434971,11,6,22,0,0.5,0.5,0.787827243108008,5,0.8,18
"getsentry/sentry",6,602,3014,19270,0,0.34552274296575,7,3,778,0,1,0.666666666666667,0.455309518585506,3,1,6
"getsentry/sentry",7,405,3045,19655,0,0.476410060921178,4,3,11,0,0,0.2,0.660254332579914,3,0.666666666666667,10
"getsentry/sentry",5,855,3104,20355,0,0.662484726154165,10,3,24,0,1,1,0.666666666666667,4,0.75,3
"getsentry/sentry",8,534,3135,20723,0,0.231899915569133,1,4,5,0,0.25,0.75,0.665745938476623,3,0,17
"servo/servo",22,463,782,2014,0,0.847241681769529,158,3,29,0,0.666666666666667,0,0.666660194881089,3,0,0
"servo/servo",18,278,812,2024,0,0.893192866232331,149,2,25,0,0.5,0.5,0.5,2,0,1
"servo/servo",25,647,843,2026,0,0.778814083538799,185,5,34,0,0.2,0.4,0.799310983810406,4,0.25,0
"servo/servo",24,269,873,2026,0.0334821428571429,0.7263709285237,151,14,95,0.0740740740740741,0.37037037037037,0.666666666666667,0.838497165154773,27,0.148148148148148,2
"servo/servo",19,634,904,2051,0,0.567829461581285,34,15,335,0,0.290322580645161,0.967741935483871,0.588145805257567,31,0.258064516129032,0
"servo/servo",10,90,935,2136,0,0.72060690500948,12,10,42,0,0,0.25,0.720213269635423,12,0.666666666666667,10
"servo/servo",27,308,965,2210,0,0.629315039748277,37,22,310,0,0.225806451612903,0.870967741935484,0.643984405594193,30,0.0333333333333333,2
"servo/servo",42,797,996,2306,0,0.592074662619676,64,34,248,0,0.4,0.983333333333333,0.619549010170346,58,0.0517241379310345,5
"servo/servo",40,480,1026,2473,0,0.547316235593104,48,36,706,0,0.326923076923077,1,0.513503287128654,52,0.153846153846154,6
"servo/servo",29,239,1057,2652,0,0.650788597264509,36,26,158,0,0.210526315789474,1,0.733339979622329,38,0.0526315789473684,4
"servo/servo",33,449,1088,2844,0,0.638550873807718,80,23,272,0,0.25,1,0.747674330637501,58,0,3
"servo/servo",37,545,1116,3125,0,0.621890470587005,69,31,368,0,0.453125,1,0.67789682913969,62,0.032258064516129,5
"servo/servo",43,912,1147,3389,0,0.56559898009017,130,38,835,0,0.436781609195402,0.942528735632184,0.575876536969242,86,0.0116279069767442,9
"servo/servo",33,655,1177,3667,0,0.619651531238129,67,25,1110,0,0.446808510638298,1,0.51884958110345,46,0.0217391304347826,4
"servo/servo",28,603,1208,4088,0,0.483222674070202,25,19,87,0,0.222222222222222,0.944444444444444,0.772954325278021,36,0.0277777777777778,5
"servo/servo",25,255,1238,4300,0,0.808546780785168,38,15,479,0,0.457142857142857,0.914285714285714,0.580312654430204,35,0.714285714285714,4
"servo/servo",40,627,1269,4440,0,0.660376738951848,64,40,430,0,0.289473684210526,0.960526315789474,0.507409852169128,75,0.64,13
"servo/servo",32,245,1300,4696,0,0.791505074474456,47,21,166,0,0.382978723404255,0.957446808510638,0.758714688599629,47,0.48936170212766,8
"servo/servo",54,811,1330,4877,0,0.625875502832761,132,45,743,0,0.333333333333333,1,0.504038876296619,86,0.0465116279069767,8
"servo/servo",46,909,1361,5027,0,0.387170143336074,103,36,787,0,0.353846153846154,1,0.370997478038602,61,0.163934426229508,7
"servo/servo",48,690,1391,5194,0,0.573479608813682,111,36,183,0,0.253968253968254,0.968253968253968,0.691414695512916,62,0,9
"servo/servo",51,579,1422,5366,0,0.50953611926168,121,35,367,0,0.342857142857143,0.957142857142857,0.575774404597429,70,0.0285714285714286,5
"servo/servo",42,341,1453,5558,0,0.620239532101007,103,31,331,0,0.333333333333333,0.983333333333333,0.575008033816137,60,0,7
"servo/servo",71,501,1482,5808,0,0.69394926370485,205,59,370,0,0.484210526315789,0.905263157894737,0.66682168288475,93,0,18
"servo/servo",70,883,1513,6419,0,0.642409882909738,267,54,855,0,0.434782608695652,0.934782608695652,0.567417799950456,137,0.116788321167883,18
"servo/servo",71,1560,1543,6644,0,0.512087699474988,248,51,672,0,0.366071428571429,0.928571428571429,0.546372075240246,111,0.243243243243243,6
"servo/servo",52,971,1574,6854,0,0.596357882511384,117,26,339,0,0.58974358974359,0.974358974358974,0.678865996680833,35,0.685714285714286,14
"servo/servo",61,1782,1604,7018,0.12007874015748,0.522403681968248,117,15,712,0.0625,0.6875,1,0.514733909536838,16,0.375,37
"servo/servo",52,1225,1635,7663,0.0563380281690141,0.477425726185356,225,36,258,0.037037037037037,0.45679012345679,0.901234567901235,0.639411619557901,81,0.864197530864197,11
"servo/servo",57,2253,1666,7875,0.264925373134328,0.499501218846536,174,40,862,0.111111111111111,0.492063492063492,0.936507936507937,0.435908900513699,63,0.80952380952381,16
"servo/servo",59,1153,1696,8057,0.276649746192893,0.494820614542223,169,46,985,0.135802469135802,0.407407407407407,0.925925925925926,0.405362634472303,80,0.9125,11
"servo/servo",55,676,1727,8308,0.241685144124169,0.636118523217404,161,40,511,0.230769230769231,0.4,0.984615384615385,0.577592032875411,63,0.904761904761905,9
"servo/servo",46,284,1757,8477,0.417670682730924,0.681588955934307,84,32,242,0.101694915254237,0.355932203389831,0.983050847457627,0.707545847359062,48,0.791666666666667,5
"servo/servo",50,258,1788,8619,0.22680412371134,0.664997274676065,136,42,198,0.0943396226415094,0.566037735849057,0.924528301886792,0.59387201656316,52,0.846153846153846,16
"servo/servo",64,240,1819,8893,0.117021276595745,0.663891958496784,128,54,415,0.0540540540540541,0.594594594594595,0.945945945945946,0.560450795290855,74,0.716216216216216,8
"servo/servo",70,865,1847,9081,0.0960591133004926,0.484377570855129,204,48,801,0.0657894736842105,0.407894736842105,0.986842105263158,0.44859940267724,72,0.763888888888889,6
"servo/servo",58,703,1878,9283,0.0374220374220374,0.582865088652879,254,46,560,0.0804597701149425,0.413793103448276,0.977011494252874,0.575483638303055,86,0.825581395348837,10
"servo/servo",52,812,1908,9584,0.00469483568075117,0.625689081726918,208,39,383,0.0120481927710843,0.144578313253012,0.951807228915663,0.640860383255777,78,0.935897435897436,9
"servo/servo",51,709,1939,9737,0.237597911227154,0.614238576652353,207,44,355,0.256410256410256,0.243589743589744,0.935897435897436,0.665379408376614,77,0.844155844155844,14
"servo/servo",33,320,1969,9877,0.491596638655462,0.712413865937298,119,29,314,0.357142857142857,0.214285714285714,0.982142857142857,0.69168460141265,56,0.875,5
"servo/servo",39,328,2000,10047,0.164893617021277,0.632144600937133,111,35,265,0.19672131147541,0.163934426229508,0.918032786885246,0.618755133988885,61,0.885245901639344,14
"servo/servo",40,505,2031,10274,0.0802469135802469,0.535136772504501,107,29,334,0.122448979591837,0.326530612244898,0.959183673469388,0.582628419840365,48,0.916666666666667,6
"servo/servo",36,602,2061,10450,0.0278637770897833,0.591170975659074,77,25,94,0.235294117647059,0.323529411764706,0.970588235294118,0.720593090481114,33,0.757575757575758,21
"servo/servo",33,497,2092,10770,0.012531328320802,0.80015415099557,168,27,188,0.12280701754386,0.350877192982456,0.982456140350877,0.842163073536437,56,0.964285714285714,10
"servo/servo",24,405,2122,11124,0.103703703703704,0.715361440747561,66,14,194,0.222222222222222,0.407407407407407,0.962962962962963,0.765158577247632,27,0.925925925925926,4
"servo/servo",28,304,2153,11337,0.0280373831775701,0.666668975424661,114,19,130,0.0303030303030303,0.212121212121212,0.939393939393939,0.663021362426483,33,0.878787878787879,6
"servo/servo",26,1577,2184,11578,0.11304347826087,0.528893208236967,111,18,1597,0.115384615384615,0.673076923076923,1,0.510982546111552,50,0.92,2
"servo/servo",41,1952,2212,11744,0.0697167755991285,0.587719626419489,182,36,1759,0.291139240506329,0.544303797468354,0.848101265822785,0.379400374328298,75,0.866666666666667,6
"servo/servo",17,1479,2243,11951,0.224409448818898,0.455054731506556,91,12,1516,0.735294117647059,0.764705882352941,1,0.511490833148842,34,0.470588235294118,7
"servo/servo",10,1984,2273,12116,0.670886075949367,0.632823289901404,37,4,1842,0.923076923076923,0.961538461538462,0.961538461538462,0.680264524041545,24,0.416666666666667,10
"servo/servo",12,2340,2304,12345,0.864077669902913,0.478162135568497,70,10,2306,0.710526315789474,0.789473684210526,1,0.355871748944717,38,0.578947368421053,23
"servo/servo",10,732,2334,12544,0.172839506172839,0.58045677606945,20,6,706,0.55,0.7,0.95,0.573533248803446,20,0.45,4
"servo/servo",24,2197,2365,12736,0.288770053475936,0.410275460278458,114,17,2339,0.511111111111111,0.555555555555556,0.955555555555556,0.458572903693072,44,0.704545454545455,7
"servo/servo",18,2531,2396,13009,0.393258426966292,0.627464695165704,124,13,2404,0.402777777777778,0.527777777777778,0.833333333333333,0.608483162969254,71,0.774647887323944,8
"servo/servo",13,1863,2426,13188,0.660869565217391,0.511196294980307,88,11,1692,0.720930232558139,0.767441860465116,0.953488372093023,0.390859596248042,43,0.767441860465116,9
"servo/servo",17,1650,2457,13397,0.295918367346939,0.290193424786081,58,15,1910,0.565217391304348,0.717391304347826,1,0.342424873775344,44,0.590909090909091,6
"servo/servo",24,1909,2487,13627,0.171548117154812,0.630545287642481,119,19,1930,0.543859649122807,0.701754385964912,0.982456140350877,0.458368723902165,55,0.690909090909091,7
"servo/servo",21,2268,2518,13893,0.303703703703704,0.599598611427814,79,12,1745,0.652173913043478,0.739130434782609,1,0.464313150355685,46,0.847826086956522,8
"servo/servo",17,1673,2549,14184,0.343283582089552,0.411211934106576,39,10,1511,0.764705882352941,0.823529411764706,1,0.270864649253373,31,0.903225806451613,3
"servo/servo",26,1203,2577,14416,0.253623188405797,0.440196091805353,69,17,1253,0.441176470588235,0.588235294117647,0.911764705882353,0.262654680767245,32,0.9375,7
"servo/servo",28,1601,2608,14599,0.389380530973451,0.626472199920318,121,19,1744,0.545454545454545,0.836363636363636,0.963636363636364,0.533406780708191,41,0.829268292682927,0
"CocoaPods/Specs",3,10,50,808,0,0.659927594688364,0,3,25,0,0,0.333333333333333,0.628434474694903,3,0.333333333333333,0
"CocoaPods/Specs",3,5,80,829,0,0.666605632540006,0,4,7,0,0,0,0.749540510478203,6,0.666666666666667,0
"CocoaPods/Specs",3,16,111,851,0,0.666577811842758,9,3,9,0,0,0,0.654301256366551,6,1,0
"CocoaPods/Specs",6,10,142,872,0,0.7678321824668,8,8,12,0,0,0,0.846995698058615,8,0.75,0
"CocoaPods/Specs",12,38,171,917,0.196969696969697,0.639072541810657,38,15,19,0,0,0,0.754882799604284,16,1,0
"CocoaPods/Specs",21,80,202,961,0.104166666666667,0.654215369547733,77,19,37,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.745509098811003,22,1,0
"CocoaPods/Specs",23,51,232,1004,0.230769230769231,0.697372822263051,62,26,43,0.0645161290322581,0.032258064516129,0.0645161290322581,0.697054183254322,31,0.806451612903226,0
"CocoaPods/Specs",22,40,263,1075,0.294117647058824,0.638381693708422,44,16,21,0.157894736842105,0.0526315789473684,0.105263157894737,0.795390869117808,19,0.947368421052632,0
"CocoaPods/Specs",42,126,293,1125,0.191304347826087,0.403813139253512,87,33,361,0.0789473684210526,0.131578947368421,0.289473684210526,0.289411943629393,38,0.815789473684211,0
"CocoaPods/Specs",50,583,324,1187,0.189944134078212,0.343167869226157,131,41,115,0.117647058823529,0,0.176470588235294,0.407168833200932,51,0.882352941176471,0
"CocoaPods/Specs",15,62,355,1237,0.428571428571429,0.729658349566534,30,48,61,0.142857142857143,0.0535714285714286,0.0178571428571429,0.542404068397657,56,0.875,0
"CocoaPods/Specs",33,392,385,1271,0.329059829059829,0.440470129681584,152,54,243,0.132352941176471,0.0294117647058824,0.0882352941176471,0.225308767230802,68,0.838235294117647,0
"CocoaPods/Specs",34,460,416,1294,0.352657004830918,0.374767962803927,159,67,131,0.146067415730337,0,0.123595505617978,0.318302715337727,89,0.876404494382023,0
"CocoaPods/Specs",52,343,446,1318,0.338078291814947,0.380486124128344,258,73,108,0.109756097560976,0.0121951219512195,0.121951219512195,0.378144888493838,82,0.926829268292683,0
"CocoaPods/Specs",117,868,477,1388,0.2171581769437,0.194961482112981,274,115,767,0.147887323943662,0.0352112676056338,0.0704225352112676,0.120892094876469,142,0.950704225352113,0
"CocoaPods/Specs",111,886,508,1412,0.130102040816327,0.165344539659347,205,107,408,0.161073825503356,0.0134228187919463,0.10738255033557,0.175464861028801,149,0.959731543624161,0
"CocoaPods/Specs",115,933,536,1427,0.13022113022113,0.183052884809936,207,100,622,0.204819277108434,0.0240963855421687,0.120481927710843,0.174457613335774,166,0.951807228915663,0
"CocoaPods/Specs",120,877,567,1440,0.292035398230089,0.245756418746207,230,163,673,0.271317829457364,0.0155038759689922,0.12015503875969,0.132698850338656,258,0.926356589147287,0
"CocoaPods/Specs",224,1102,597,1452,0.194871794871795,0.130805452462184,370,194,964,0.232323232323232,0.0269360269360269,0.0808080808080808,0.116950299286361,297,0.932659932659933,0
